  GOSU: Coefficients(1.00, [0.78, 2.34, 3.9, 2.34, 0.039])
SIMPLE: Coefficients(1.00, [0.8, 2.1, 3.4, 1.8, 0.1])
 TANGO: Coefficients(1.00, [0.726, 1.948, 3.134, 1.694, 0.052])
CURENT: Coefficients(1.00, [1.0991639999999878, 2.947757999999968, 4.744875999999948, 0.046999999999998585, 0.053])
act: 8841


runBB: 0.37
run1B: 0.56
run2B: 0.89
run3B: 1.21
runHR: 1.01
rnBIP: -0.06

runs-: 0.30
runs+: 0.62
wobas: 1.09

wobaBB: 0.73
woba1B: 0.93
woba2B: 1.29
woba3B: 1.64
wobaHR: 1.42


Batting: 3249/8321 0.281/0.719
Pitching: 4807/5587 0.462/0.538

           Hits | 0.129
        Doubles | 0.040
        Triples | 0.010
       HomeRuns | 0.046
          Walks | 0.095
             Ks | 0.254
Features: Contact, Gap, Power, Eye, Avoid K's, Running Speed
-- Hits
Selected: RandomForestScores: [(0.33106932277099027, RandomForest(...)), (0.32298211906238355, Isotonic(...)), (0.30230213638087233, Huber(...)), (0.3161789808104978, Linear(...))]Best Parameters: {'regressor__max_depth': 49, 'regressor__n_estimators': 2, 'selection__k': 2}Feature Scores: [76. 54. 37. 29. 43.  3.]Feature Mask: [ True  True False False False False]Feature Importances: [0.838 0.162]
-- Doubles
Selected: RandomForestScores: [(0.1969395894029543, RandomForest(...)), (0.11424891233436622, Isotonic(...)), (0.105109431533975, Huber(...)), (0.10590451445816436, Linear(...))]Best Parameters: {'regressor__max_depth': 9, 'regressor__n_estimators': 99, 'selection__k': 4}Feature Scores: [18. 14. 13. 18. 24.  2.]Feature Mask: [ True  True False  True  True False]Feature Importances: [0.426 0.119 0.161 0.293]
-- Triples
Selected: RandomForestScores: [(0.17732601976482673, RandomForest(...)), (0.03307613521658045, Isotonic(...)), (0.12370702853816233, Huber(...)), (0.16043287803628128, Linear(...))]Best Parameters: {'regressor__max_depth': 8, 'regressor__n_estimators': 88, 'selection__k': 4}Feature Scores: [12. 35. 13.  9. 17. 22.]Feature Mask: [False  True  True False  True  True]Feature Importances: [0.237 0.207 0.381 0.176]
-- HomeRuns
Selected: HuberScores: [(0.4970958072141281, RandomForest(...)), (0.4442709713849852, Isotonic(...)), (0.49462012175937103, Huber(...)), (0.47945353122389217, Linear(...))]Best Parameters: {'selection__k': 6}Feature Scores: [14. 13. 34.  7. 11.  0.]Coefficients: [-0.00936056  0.00839489  0.04993435  0.01917123 -0.00980338 -0.00866   ]Intercept: 0.0008650329458570902Feature Mask: [ True  True  True  True  True  True]
-- Walks
Selected: HuberScores: [(0.14254305333064446, RandomForest(...)), (0.16482729246611094, Isotonic(...)), (0.21216094385148784, Huber(...)), (0.2070953547773696, Linear(...))]Best Parameters: {'selection__k': 5}Feature Scores: [3. 2. 4. 9. 5. 0.]Coefficients: [-0.0215347  -0.03318015  0.01634206  0.10532561  0.03956709]Intercept: 0.004988349342293752Feature Mask: [ True  True  True  True  True False]
-- Ks
Selected: RandomForestScores: [(0.23376643377180237, RandomForest(...)), (0.12023587274482421, Isotonic(...)), (0.1897403255397929, Huber(...)), (0.2067033257709334, Linear(...))]Best Parameters: {'regressor__max_depth': 1, 'regressor__n_estimators': 5, 'selection__k': 3}Feature Scores: [45. 45. 29. 27. 46.  5.]Feature Mask: [ True  True False False  True False]Feature Importances: [0.6 0.  0.4]

           Hits | 0.054
        Doubles | 0.035
       HomeRuns | 0.021
          Walks | 0.025
             Ks | 0.044
Features: Stuff, Control, Movement, Groundball Pct., Endurance
-- Hits
Selected: HuberScores: [(0.09861274656802703, RandomForest(...)), (-0.01612763410002993, Isotonic(...)), (0.21798516023183986, Huber(...)), (0.20887828852517468, Linear(...))]Best Parameters: {'selection__k': 3}Feature Scores: [23.  2. 17.  1.  1.]Coefficients: [-0.07867526  0.08989726 -0.04147175]Intercept: 0.259178452742236Feature Mask: [ True  True  True False False]
-- Doubles
Selected: HuberScores: [(-0.1711216086432481, RandomForest(...)), (-0.18484724949098355, Isotonic(...)), (-0.06896058732579761, Huber(...)), (-0.07193612776939758, Linear(...))]Best Parameters: {'selection__k': 1}Feature Scores: [5. 1. 6. 1. 0.]Coefficients: [0.01114164]Intercept: 0.04937241069887546Feature Mask: [False False  True False False]
-- HomeRuns
Selected: LinearScores: [(0.11384984109331253, RandomForest(...)), (0.026787227177391532, Isotonic(...)), (0.04968477096845029, Huber(...)), (0.0809531740378902, Linear(...))]Best Parameters: {'selection__k': 4}Feature Scores: [1. 2. 8. 0. 0.]Coefficients: [ 2.24258886e-04 -3.31930960e-05 -9.26139507e-04  1.83281851e-04]Intercept: 0.07483045792381489Feature Mask: [ True  True  True False  True]
-- Walks
Selected: LinearScores: [(0.059139085309726745, RandomForest(...)), (0.05321651005155048, Isotonic(...)), (0.2455888535757037, Huber(...)), (0.2599366164440231, Linear(...))]Best Parameters: {'selection__k': 5}Feature Scores: [ 5. 33.  7.  1.  0.]Coefficients: [-3.12184993e-05 -1.51902667e-03 -2.25196847e-04 -1.27171332e-04 -3.49057540e-03]Intercept: 0.2307085821306181Feature Mask: [ True  True  True  True  True]
-- Ks
Selected: LinearScores: [(0.5698085633356315, RandomForest(...)), (0.547419528611489, Isotonic(...)), (0.5912407214119549, Huber(...)), (0.6233501082544974, Linear(...))]Best Parameters: {'selection__k': 1}Feature Scores: [105.   8.  28.   0.   1.]Coefficients: [0.00217149]Intercept: 0.04309012256154071Feature Mask: [ True False False False False]

Hitting Features
             Average |  -   107   +  |   5  15  25  35  45  55  65  75  85  95
             Contact | 113 ( -5) 108 |  83  83  82  81 101 113 107 108 106 106
                 Gap | 105 ( -3) 102 | 100  99  99  98  97 105 102 102 102 101
               Power | 106 (  2) 108 | 102 104 104 105 106 109 109 110 111 113
                 Eye | 104 (  7) 111 |  88  91  94  97 101 103 107 110 114 116
           Avoid K's | 108 (  0) 108 | 104 105 106 109 111 107 107 110 111 112
       Running Speed | 107 (  1) 108 | 107 107 107 107 107 108 108 109 109 108

Pitching Features
             Average |  -   102   +  |   5  15  25  35  45  55  65  75  85  95
               Stuff |  96 ( 12) 108 |  66  70  75  79  84  90  95 101 107 115
             Control | 101 (  3) 104 | 100 100 100 100 101 101 102 102 103 104
            Movement |  95 ( 17) 112 |  64  68  73  79  84  91  98 107 118 129
     Groundball Pct. | 101 (  2) 103 |  99 100 101 101 102 103 103 104 104 105
           Endurance |  86 ( 35) 121 | 

3B Santiago, A     23| .350/.411/.504 125  41 | .379/.431/.514 130 109 | -3552---   4 |  + || 133 || ML     *    |
2B Richard Little            17| SS :  98       9   1     : 108 | SS : 121       9  30  27   6 : 193 |   6 | 199 | -3625--- |   3               | $496.7k:$636.8k |  p810 | Oakland A's          | +++++
CF Donald Kern               28| CF : 105      15  15     : 135 | CF : 117      15   1  29   8 : 170 |   5 | 175 | -2---388 |    *     $2.08Mx2 |  $7.45M: $9.55M |  p241 | Oakland A's          | *
SP Mark Nelson               19| MR :      56     -17     :  39 | SP :     129      -6  35   7 : 166 |   6 | 172 |          |   1               |        :        |  p568 | Oakland A's          | +++++
3B Stuart McCann             27| 3B : 114       7  26     : 147 | 3B : 117       7  12  26     : 162 |   6 | 168 | -3362--- | I  *     $2.81M a | $12.91M:$16.56M |  p243 | Oakland A's          | **^
 C Joseph Shook              19|  C : 105      -5   5     : 106 | DH : 115       0  33  10     : 158 |   6 | 164 | 41------ |   6               |  $2.48M: $3.18M |  p627 | Oakland A's          | +++++
SS Christian Closson         29| SS : 115      14  23   4 : 155 |    :                         :   0 |   4 | 159 | -3626--- |    *     $14.6Mx3 | $12.91M:$16.56M |  p177 | Oakland A's          | ****
SP Jason Dee                 27| SP :     106      18     : 124 | SP :     116       3  22     : 141 |   6 | 147 |          |    *     $2.59Mx4 |  $8.94M:$11.46M |  p388 | Oakland A's          | **^
1B Steven Stancil            30| 1B : 126       1  17     : 144 |    :                         :   0 |   3 | 147 | -3---1-1 |    *+    $7.21Mx2 |  $8.44M:$10.83M |  p399 | Oakland A's          | ***
CF Kraig Thomas              32| CF : 112      13  20   1 : 145 |    :                         :   0 |   1 | 146 | -2---873 |    *      $2.4Mx2 | $10.43M:$13.37M |  p151 | Oakland A's          | **^
1B Markus Gates              19| 1B :  74       0 -35     :  39 | 1B : 119       0   2  14     : 135 |   6 | 141 | -3------ |   4               |        :        |  p637 | Oakland A's          | +++++
SP Luis Gibson               19| SP :      70     -18     :  52 | SP :     111       0  17     : 128 |   6 | 134 |          |   9               |        :        |  p919 | Oakland A's          | +++-
RF Scott Moulder             22| DH : 103       0  -6     :  97 | RF : 102       1  28  -3     : 127 |   6 | 133 | -2---525 |                   |        :        |  p605 | Oakland A's          | +++
2B Nathan Piggott            25| 2B :  96       0  -5     :  92 | 2B : 112       0  -4  11     : 119 |   6 | 125 | -251---- |    *      $550k a |        :        |  p130 | Oakland A's          | ++
SP Titus Cortright           30| SP :     105      17     : 122 |    :                         :   0 |   3 | 125 |          |    *+    $3.71Mx2 |  $8.44M:$10.83M |  p186 | Oakland A's          | **^
CF Bill McPhail              19| CF :  68       5 -32     :  41 | CF : 105       5  -4   7     : 113 |   6 | 119 | -2---656 |                   |        :        |  p639 | Oakland A's          | +++
MR Angel Arenas              22| MR :      93      14     : 107 | MR :      96      10   7     : 113 |   6 | 119 |          |    *    $811.4k a |  $6.95M: $8.92M |   p35 | Oakland A's          | ***^
LF Robert Garcia             33| DH : 114       0   5     : 119 |    :                         :   0 |   0 | 119 | -2---514 |    *      $2.5Mx2 |  $2.48M: $3.18M |   p41 | Oakland A's          | **^
SP Pedro Tirado              24| SP :      99      11     : 110 | SP :      99       8   5     : 111 |   6 | 117 |          |   7*              |  $5.46M: $7.01M |  p116 | Oakland A's          | ++++-
 C Gary Chafin               29|  C : 107      -5   8     : 110 |    :                         :   0 |   4 | 114 | 45---1-1 |    *      $750kx3 |  $3.97M: $5.09M |  p115 | Oakland A's          | *
CL Michael Collins           20| MR :      59     -15     :  44 | MR :     104     -10  13     : 107 |   6 | 113 |          |                   |        :        |  p742 | Oakland A's          | +++++
SP Stephen Smithwick         21| SP :      78     -10     :  68 | SP :     101      -1   7     : 107 |   6 | 113 |          |   8               |        :        |  p853 | Oakland A's          | ++++
2B Rolando Ruiz              37| 2B : 112       4  15     : 132 |    :                         :   0 | -20 | 112 | -261---- |  F *+    $3.69M   |  $7.45M: $9.55M |  p501 | Oakland A's          | **^
SP Juan Garcia               19| SP :      63     -25     :  39 | SP :     102      -6   8     : 104 |   6 | 110 |          |   T               |        :        |  p354 | Oakland A's          | +++-
CF Jesus Clemente            34| CF : 101       8   4     : 112 |    :                         :   0 |  -2 | 110 | -2---266 |  F *      $656k   |  $1.99M: $2.55M |  p439 | Oakland A's          | **
SP Simon Mateo               35| SP :     101      13     : 114 |    :                         :   0 |  -6 | 108 |          |  F *+    $1.63M   |  $6.46M: $8.28M |  p280 | Oakland A's          | **^
 C Paul Follis               18|  C :  61       7 -27     :  41 |  C :  96       7  -8   5     : 100 |   6 | 106 | 73242--- |                   |        :        |  p777 | Oakland A's          | ++
SP Dennis Mansour            29| SP :      93       5     :  98 |    :                         :   0 |   4 | 102 |          |  F *+ ~  $2.08M   |  $2.48M: $3.18M |  p257 | Oakland A's          | *^
2B Jerry Bailes              23| 1B :  53       2 -54     :   1 | 1B : 114       2 -32  11     :  95 |   6 | 101 | -43----- |                   |        :        |  p869 | Oakland A's          | ++-
MR Ahmad Wilham              23| MR :      82       5     :  87 | MR :      93      -3   4     :  94 |   6 | 100 |          |    *      $550k r |  $2.48M: $3.18M |  p664 | Oakland A's          | +++++
MR John Mebane               28| MR :      87       9     :  95 | MR :      97     -16   7     :  88 |   5 | 100 |          |    *     $4.32Mx5 |  $4.47M: $5.73M |  p234 | Oakland A's          | ***
CF Michael Hunter            28| CF :  90       9  -6     :  93 | CF :  91       9 -14  -3     :  83 |   5 |  98 | -2---768 |  F *  ~   $904k   |        :        |  p136 | Oakland A's          | **^
 C Samuel League             29|  C :  98      -4   0     :  94 |    :                         :   0 |   4 |  98 | 41------ |    *      $850kx2 |        :        |  p392 | Oakland A's          | *^
RF Andres Correa             31| DH : 102       0  -7     :  95 |    :                         :   0 |   2 |  97 | -2---415 |    *      $550kx2 |        :        |  p285 | Oakland A's          | *^
SP Shawn Santoro             27| SP :      89       1     :  90 | SP :      95     -14   1     :  83 |   6 |  96 |          |    *     $4.53Mx4 | $496.7k:$636.8k |  p102 | Oakland A's          | **
RF Jose Mendez               21| CF :  66      -1 -39     :  26 | CF : 101      -1  -9  -2     :  89 |   6 |  95 | -2---335 |                   |        :        |  p830 | Oakland A's          | ++-
MR Kent Granillo             30| MR :      83       6     :  89 |    :                         :   0 |   3 |  92 |          |  F *+    $4.65M   |  $2.98M: $3.82M |  p153 | Oakland A's          | **^
MR Jackie Patti              25| MR :      80       4     :  84 | MR :      96     -23   7     :  80 |   6 |  90 |          |    *      $550k r |  $1.99M: $2.55M |  p235 | Oakland A's          | +++++
 C Shane Currier             38|  C : 101       6  12     : 119 |    :                         :   0 | -30 |  89 | 61------ |  F *+       $2M   |  $5.96M: $7.64M |  p366 | Oakland A's          | **^
MR Fritz Beazley             26| MR :      78       1     :  79 | MR :      76     -25 -11     :  40 |   6 |  85 |          |    *      $550k a | $496.7k:$636.8k |  p250 | Oakland A's          | ***
SP Abdul Lott                19| MR :      61     -13     :  47 | SP :      88      -4  -6     :  78 |   6 |  84 |          |   2               |        :        |  p636 | Oakland A's          | +++++
MR Arthur Terhune            26| MR :      77       1     :  78 | MR :      81     -26  -6     :  49 |   6 |  84 |          |    *+             | $496.7k:$636.8k |  p440 | Oakland A's          | **^
 C Pedro Fuentes             18|  C :  54      16 -25     :  45 |  C :  79      16 -15  -3     :  77 |   6 |  83 | 92-1---- |                   |        :        |  p840 | Oakland A's          | +
RF David Helmick             31| RF :  94       2 -15     :  80 |    :                         :   0 |   2 |  82 | -2---216 |  F *+    $2.08M   |        :        |  p550 | Oakland A's          | **^
MR Justin Cauley             26| MR :      75      -1     :  75 | MR :      71     -28 -15     :  28 |   6 |  81 |          |      #            |        :        |  p460 | Oakland A's          | **^
SP Juan Hultgren             22| SP :      79      -9     :  70 | SP :      85      -4  -9     :  72 |   6 |  78 |          |                   |        :        |  p623 | Oakland A's          | ++-
SP Brian Tweedy              23| MR :      62     -12     :  50 | SP :      92     -18  -3     :  71 |   6 |  77 |          | I                 |        :        |  p881 | Oakland A's          | +++-
1B Calvin Dodge              31| 1B :  90       2 -17     :  75 |    :                         :   0 |   2 |  77 | -4---212 |    *      $750kx3 |        :        |  p429 | Oakland A's          | *
LF Timothy Thomas            23| CF :  64       0 -41     :  23 | CF :  97       0 -21  -6     :  70 |   6 |  76 | -2---534 |                   |        :        |   p29 | Oakland A's          | +++

--- Los Angeles Dodgers ---
SP Alfonso Basaldua          25| SP :     117      29     : 146 | SP :     127      14  33   5 : 178 |   6 | 184 |          |    *     $3.84Mx2 |  $14.4M:$18.47M |  p106 | Los Angeles Dodgers  | ***^
RF Jackie Sabin              33| CF : 121      11  27   8 : 166 |    :                         :   0 |   0 | 166 | -2---378 |    *       $10Mx3 | $17.38M:$22.29M |  p563 | Los Angeles Dodgers  | ***
2B Osvaldo Matta             23| 2B : 105       2   6     : 114 | 2B : 117       2  20  18     : 157 |   6 | 163 | -251---- |   7*              |  $2.98M: $3.82M |  p671 | Los Angeles Dodgers  | +++
SP Julian Ritchie            31| SP :     121      33   0 : 154 |    :                         :   0 |   2 | 156 |          |    *     $8.97Mx3 | $16.39M:$21.02M |   p24 | Los Angeles Dodgers  | ****
CF Thomas Majewski           26| CF : 104      11  10     : 125 | CF : 113      11   3  21   1 : 149 |   6 | 155 | -2---878 |    *     $1.33M a |  $4.97M: $6.37M |  p336 | Los Angeles Dodgers  | **^
SP Lacy Knupp                26| SP :     111      23     : 135 | SP :     103       8   9     : 120 |   6 | 141 |          |    *     $6.15M a | $11.42M:$14.65M |  p274 | Los Angeles Dodgers  | ***
2B Manuel Fernandez          20| 3B :  66       7 -22     :  50 | 3B : 111       7  -6  20     : 131 |   6 | 137 | -3762--- |                   |        :        |  p536 | Los Angeles Dodgers  | +++
SP Milton Flick              19| SP :      85      -3     :  81 | SP :     104      15  10     : 129 |   6 | 135 |          |   3               |        :        |  p124 | Los Angeles Dodgers  | ++++
3B Emilio Pasillas           28| 3B :  97      13  15     : 126 | 3B :  97      13  -7  12     : 115 |   5 | 131 | -3892--- |  F *     $3.18M   |  $7.45M: $9.55M |  p221 | Los Angeles Dodgers  | **^
SS John Rouse                31| SS : 101      17  11     : 129 |    :                         :   0 |   2 | 131 | -3727--- |  F *      $550k   |  $5.46M: $7.01M |  p548 | Los Angeles Dodgers  | *
2B James Rudd                26| 2B : 107       1   7     : 115 | 2B : 108       1   6   8     : 123 |   6 | 129 | -251---- |    *     $2.14M a |  $3.48M: $4.46M |  p492 | Los Angeles Dodgers  | **^
SP Antonio Barcelo           19| MR :      61     -13     :  47 | SP :     110      -4  15     : 121 |   6 | 127 |          |   1               |        :        |  p609 | Los Angeles Dodgers  | +++++
1B James Dyke                21| 1B :  68       3 -39     :  32 | 1B : 113       3  -7  11     : 119 |   6 | 125 | -5---2-3 |   2               |        :        |  p730 | Los Angeles Dodgers  | +++++
1B Jc Foltz                  33| 1B : 113       2   6     : 121 |    :                         :   0 |   0 | 121 | -4---1-1 |    *+    $6.77Mx2 |  $2.98M: $3.82M |  p219 | Los Angeles Dodgers  | **^
RF Louis Aubuchon            25| DH : 102       0  -7     :  95 | DH : 108       0   2   3     : 113 |   6 | 119 | -2---335 |   5*      $550k r |        :        |  p634 | Los Angeles Dodgers  | +++-
RF Philip Lokken             32| RF : 110       3   2     : 115 |    :                         :   0 |   1 | 116 | -2---526 |  F *+    $3.06M   | $993.4k: $1.27M |  p310 | Los Angeles Dodgers  | **^
MR Shawn Cueva               19| MR :      50     -22     :  28 | MR :     106     -19  16     : 103 |   6 | 109 |          |                   |        :        |  p916 | Los Angeles Dodgers  | +++++
MR Saul Pinelo               28| SP :      96       8     : 104 | SP :      94      -6   0     :  88 |   5 | 109 |          |    *      $3.5Mx3 |  $3.97M: $5.09M |   p87 | Los Angeles Dodgers  | ***
1B Mitsurou Shinji           20| 1B :  86       1 -22     :  66 | 1B :  94       1  14 -10     : 100 |   6 | 106 | -4---1-1 |   9               |        :        |  p642 | Los Angeles Dodgers  | +++
MR Christopher Cascio        32| SP :      95       7     : 103 |    :                         :   0 |   1 | 104 |          |    *+     $360kx3 |  $3.48M: $4.46M |  p108 | Los Angeles Dodgers  | *^
 C Alfonso Carbajal          25|  C :  74      12  -9     :  77 |  C :  96      12 -26  10     :  92 |   6 |  98 | 82------ |    *      $550k a |        :        |  p381 | Los Angeles Dodgers  | ++
SP Amadis Pantoja            26| SP :      90       2     :  91 | SP :      91     -14  -3     :  75 |   6 |  97 |          |    *+             | $993.4k: $1.27M |  p457 | Los Angeles Dodgers  | ***^
SP Nick McCulloch            21| SP :      82      -6     :  77 | SP :      90       4  -4     :  90 |   6 |  96 |          |   4               |        :        |  p814 | Los Angeles Dodgers  | +++-
3B Frank Richerson           29| 3B :  89       4  -1     :  92 |    :                         :   0 |   4 |  96 | -3265--- |    *     $3.06Mx3 |        :        |  p163 | Los Angeles Dodgers  | *^
SP Derek Greenough           30| SP :      90       2     :  93 |    :                         :   0 |   3 |  96 |          |  F *      $550k   | $993.4k: $1.27M |  p373 | Los Angeles Dodgers  | **
CL Thomas Valdivia           22| MR :      83       6     :  89 | MR :      84       0  -4     :  80 |   6 |  95 |          |    *      $550k r |  $2.98M: $3.82M |  p741 | Los Angeles Dodgers  | ++++-
 C James Buckles             19|  C :  65      -1 -31     :  33 |  C :  97      -1  -7  -2     :  87 |   6 |  93 | 51------ |                   |        :        |  p731 | Los Angeles Dodgers  | ++
SP Eugene Haight             35| SP :      94       6     :  99 |    :                         :   0 |  -6 |  93 |          |    *+    $5.13Mx2 |  $2.98M: $3.82M |   p33 | Los Angeles Dodgers  | **^
RF Mark Krone                19| CF :  61       3 -41     :  23 | CF :  97       3 -11  -3     :  86 |   6 |  92 | -2---544 |                   |        :        |  p739 | Los Angeles Dodgers  | ++
MR Urso Salinas              26| MR :      81       4     :  86 | MR :      76     -22 -11     :  44 |   6 |  92 |          |    *+     $550k a |  $1.99M: $2.55M |  p232 | Los Angeles Dodgers  | ***^
CF Chris Leverette           22| CF :  71       9 -25     :  56 | CF :  87       9  -4  -7     :  85 |   6 |  91 | -2---266 |   T  #            |        :        |  p573 | Los Angeles Dodgers  | +++
 C Dan Miles                 22| DH :  68       0 -41     :  27 | DH :  98       0  -7  -7     :  84 |   6 |  90 | 3------- |    *      $550k r |        :        |  p771 | Los Angeles Dodgers  | +-
LF Floyd Arvizu              33| DH :  99       0 -10     :  89 |    :                         :   0 |   0 |  89 | -1---3-2 |  F *     $4.37M   |        :        |  p203 | Los Angeles Dodgers  | **^
DH Clemente Fresquez         35| DH : 102       0  -7     :  95 |    :                         :   0 |  -6 |  89 | -1---4-4 |    *+    $5.51Mx2 |        :        |  p528 | Los Angeles Dodgers  | **^
SP Jose Quevedo              22| SP :      82      -6     :  75 | SP :      89      -1  -6     :  82 |   6 |  88 |          |   6*              |        :        |  p740 | Los Angeles Dodgers  | +++-
SS Frank Scalzo              34| SS :  80      17  -9     :  88 |    :                         :   0 |  -2 |  86 | -3337--- |    *     $1.43Mx3 |        :        |  p493 | Los Angeles Dodgers  | *^
1B James Flores              20| 1B :  58       1 -51     :   8 | 1B :  95       1 -14 -10     :  72 |   6 |  78 | -3---1-1 |                   |        :        |  p137 | Los Angeles Dodgers  | ++-
LF Gary Lee                  19| RF :  57       3 -51     :   8 | RF :  93       3 -15 -10     :  70 |   6 |  76 | -2---626 |                   |        :        |  p886 | Los Angeles Dodgers  | ++
 C Joseph Decker             33|  C :  81       4  -9     :  76 |    :                         :   0 |   0 |  76 | 62-1---- |  F *+     $850k   |        :        |  p401 | Los Angeles Dodgers  | *
MR Oliver Castile            38| SP :      97       9     : 106 |    :                         :   0 | -30 |  76 |          |    *+    $4.62Mx3 |  $4.47M: $5.73M |  p301 | Los Angeles Dodgers  | *^
MR Martin Donner             31| MR :      74      -2     :  71 |    :                         :   0 |   2 |  73 |          |    *     $2.14Mx3 |        :        |  p265 | Los Angeles Dodgers  | ***
SP Simon Banas               22| SP :      65     -23     :  43 | SP :      87     -17  -7     :  63 |   6 |  69 |          |   8               |        :        |  p724 | Los Angeles Dodgers  | +++
MR Joel Savino               23| MR :      69      -6     :  63 | MR :      67     -16 -19     :  31 |   6 |  69 |          | I                 |        :        |  p598 | Los Angeles Dodgers  | +++-
MR Lloyd Vazquez             29| MR :      69      -6     :  63 |    :                         :   0 |   4 |  67 |          |    *+    $2.14Mx3 |        :        |  p247 | Los Angeles Dodgers  | **^
3B Jimmy Desilva             29| 3B :  74       3 -17     :  60 |    :                         :   0 |   4 |  64 | -3654--- |    *      $550k a |        :        |  p270 | Los Angeles Dodgers  | *
SP Matthew Dunkel            22| SP :      65     -23     :  42 | SP :      84     -18 -10     :  56 |   6 |  62 |          |                   |        :        |  p863 | Los Angeles Dodgers  | ++-
1B Ariel Bolivar             24| 1B :  54       2 -53     :   3 | 1B :  98       2 -39  -5     :  56 |   6 |  62 | -5------ |                   |        :        |  p350 | Los Angeles Dodgers  | ++-
SP Richard Grange            18| MR :      49     -23     :  26 | SP :      78     -14 -17     :  47 |   6 |  53 |          |                   |        :        |  p846 | Los Angeles Dodgers  | ++-
MR David Gorrell             22| MR :      61     -13     :  47 | MR :      73     -22 -14     :  37 |   6 |  53 |          |      #            |        :        |  p578 | Los Angeles Dodgers  | +++
MR Devon Quick               19| MR :      48     -24     :  24 | MR :      75     -21 -11     :  43 |   6 |  49 |          |                   |        :        |  p705 | Los Angeles Dodgers  | ++++

--- Pittsburgh Pirates ---
SP Anthony Saulters          33| SP :     151      63  30 : 244 |    :                         :   0 |   0 | 244 |          |    *    $10.68Mx3 | $46.19M:$59.23M |   p23 | Pittsburgh Pirates   | ****
SP Dennis Erler              23| SP :     115      27     : 142 | SP :     113      29  19     : 161 |   6 | 167 |          |   2*     $2.33M r | $13.41M:$17.19M |   p94 | Pittsburgh Pirates   | ++++-
RF John Saddler              30| RF : 129      -1  17   7 : 152 |    :                         :   0 |   3 | 155 | -2---215 |    *     $7.65Mx3 | $11.92M:$15.28M |  p442 | Pittsburgh Pirates   | ***
 C Rolf Thompson             28| DH : 118       0   9     : 127 | DH : 120       0  14  15     : 149 |   5 | 154 | 3------- |    *        $9Mx5 |  $4.47M: $5.73M |  p525 | Pittsburgh Pirates   | **^
3B Jason Vandorn             32| 3B : 112       8  25     : 144 |    :                         :   0 |   1 | 145 | -3272--- |    *     $6.77Mx3 | $12.42M:$15.92M |  p355 | Pittsburgh Pirates   | ***^
2B Eugene Nilsen             24| 2B : 109       7  15     : 131 | 2B : 104       7  16  10     : 137 |   6 | 143 | -3721--- |    *     $2.18M a |  $7.45M: $9.55M |  p441 | Pittsburgh Pirates   | ***^
